Date,Publication,Headline,URL,Categories,Topics,Major Ad Tech Companies,Retail Media Networks,Attribution Topics,Ad Formats,Agencies,Relevance Score,Summary
2026-07-21,AdExchanger,"Creative Plus Performance Equals Less Ad Waste, Says The Corcoran Group",https://www.adexchanger.com/marketers/creative-plus-performance-equals-less-ad-waste-says-the-corcoran-group/,"Attribution/Measurement, Technology, Industry/Business","creative analytics, ad performance measurement, AI-based ad analysis, ad waste reduction, creative optimization",,,,,,5,Luxury real estate firm The Corcoran Group partnered with AI startup mktg.ai to move beyond surface-level ad performance metrics and understand the creative factors driving campaign results in order to reduce ad waste.
2026-07-21,AdExchanger,A New Code For Countering Ad Fraud; The GLP-1 Food Market Correction,https://www.adexchanger.com/daily-news-roundup/tuesday-21072026/,"Industry/Business, Privacy/Regulation","ad fraud, platform ad fraud, account integrity, ad fraud best practices, GLP-1 food market","Meta, Google",,,,,5,"Ofcom published a report on best practices for countering platform ad fraud and account integrity threats, with input from Rob Leathern, a former ads integrity leader at Facebook and Google, alongside coverage of GLP-1's impact on food markets."
2026-07-20,AdExchanger,Why Beehiiv Is Betting On Programmatic To Scale Its Ad Platform For Newsletters,https://www.adexchanger.com/publishers/why-beehiiv-is-betting-on-programmatic-to-scale-its-ad-platform-for-newsletters/,"Programmatic, Ad Formats, Industry/Business, Technology","programmatic advertising, newsletter advertising, email newsletters, publisher monetization, AI search impact on traffic, ad platform scaling, content creator monetization",,,,"Display, Native",,7,"Beehiiv, a newsletter platform, is integrating programmatic advertising to help creators and publishers monetize their email newsletters as AI-driven search erodes traditional website traffic."
2026-07-20,AdExchanger,The End Of Head‑In‑The‑Sand Children’s Privacy Practices,https://www.adexchanger.com/data-privacy-roundup/the-end-of-head-in-the-sand-childrens-privacy-practices/,"Privacy/Regulation, Industry/Business","children's privacy, COPPA, actual knowledge standard, data collection, online advertising regulation, children's online privacy",,,,,,6,The article examines how the digital advertising industry's long-standing reliance on COPPA's 'actual knowledge' loophole to avoid children's privacy compliance is coming to an end as regulatory scrutiny tightens.
2026-07-20,AdExchanger,"The Pageview Era Is Dead. Now, Your Audience Is Worth More Than Your Traffic",https://www.adexchanger.com/the-sell-sider/the-pageview-era-is-dead-now-your-audience-is-worth-more-than-your-traffic/,"Industry/Business, Programmatic, Privacy/Regulation","publisher audience strategy, first-party data, pageview metrics, audience relationships, traffic dependency, search traffic decline, social traffic decline, publisher monetization",,,,,,5,A publisher-focused opinion piece argues that the era of pageview-based publishing is over and that publishers must shift to owning and monetizing direct audience relationships as search and social traffic sources decline.
2026-07-14,Adweek,"OpenAI's Ad Business Is on Pace to Miss Its Own Forecast By 90%, Analyst Says",https://www.adweek.com/media/openais-ad-business-is-on-pace-to-miss-its-own-forecast-by-90-analyst-says/,"Major Ad Tech Companies, Industry/Business","ChatGPT ads, conversational advertising, AI search ads, ad revenue forecasting, standalone chatbot monetization",OpenAI/ChatGPT,,,,,7,"According to eMarketer data, OpenAI's ChatGPT ad business is projected to generate under $1 billion in U.S. ad revenue in 2026, falling roughly 90% short of the company's own $2.5 billion forecast for the year."
2026-07-14,AdExchanger,Q2 2026 Was The Quarter AI Media Started To Scale,https://www.adexchanger.com/data-driven-thinking/q2-2026-was-the-quarter-ai-media-started-to-scale/,"Major Ad Tech Companies, Programmatic, Industry/Business, Technology","conversational advertising, AI search ads, self-serve ad manager, CPC bidding, conversions API, international expansion, ChatGPT ads",OpenAI/ChatGPT,,,"Search, Native",,9,"OpenAI scaled its ChatGPT advertising platform to eight countries in Q2 2026, launching a self-serve ad manager, conversions API, and CPC bidding, with retailers emerging as the dominant advertiser category."
2026-07-14,eMarketer,Google holds local search dominance as consumers compare sources before buying,https://news.google.com/rss/articles/CBMirgFBVV95cUxORlBtNVp5ZFhicmVKN0U2RUFQcXY2Z1hudHNXcG90cmF1VDZORmRTX2NJNW5ZYlBYYml1RVV6bE5VQzdfeENjRnVlQ2dLa0puNFNZRjlrNHFaSEdXcHhDOGlrQjBWQ1JwaUF0S2FkNkNEdGZkOVNLNnVsVjg3bFNQdUhOZnV2cWhoMTBTUjJxR0FyTmJRQjVyd0JRanRmQjZlcExFbjZ6cjJxRmNBd2c?oc=5,"Major Ad Tech Companies, Industry/Business","local search, consumer purchase behavior, search dominance, multi-source comparison",Google,,,Search,,5,"Google continues to lead in local search as consumers increasingly consult multiple sources before making purchase decisions, reinforcing its central role in the pre-purchase research journey."
2026-07-14,The Verge,Google will now tell you if an ad was made with AI,https://news.google.com/rss/articles/CBMikgFBVV95cUxQRWtGeW1uN0dUWkdPTlVoODB6MzNOZ2tyamJ1UzBnZzJUOTduYzVYZERMcVdTU2gyb1Mzanlpa0JRMkpxaVdTZEdMQ3VSSlVSWUlCaUZreTZOMzJjenEwY3RHeWxfR19Hei1CR2JqU0xfcGJ3ZF9FVXdEdWYta1Y4dW1KdzMyeTdyMFNvXzJRakxOQQ?oc=5,"Major Ad Tech Companies, Privacy/Regulation, Technology, Industry/Business","AI-generated ads, ad transparency, ad labeling, Google Ads",Google,,,,,6,Google is introducing transparency labels on ads to disclose when the creative content was generated using artificial intelligence tools.
2026-07-14,Marketing Dive,Meta adds updated disclosure tags for AI-generated ads,https://www.marketingdive.com/news/sociable-meta-adds-updated-disclosure-tags-for-ai-generated-ads/824833/,"Major Ad Tech Companies, Privacy/Regulation, Technology, Ad Formats","AI-generated content disclosure, ad labeling, Meta ad policies, AI in advertising, Facebook ads, Instagram ads",Meta,,,Social,,6,Meta has updated its labeling system to automatically apply disclosure tags to Facebook and Instagram ads that contain AI-generated content.
2026-07-14,Marketing Dive,Advertisers don't trust CTV inventory despite climbing spend: IAB,https://www.marketingdive.com/news/advertisers-dont-trust-ctv-inventory-despite-climbing-spend-iab/824988/,"Ad Formats, Programmatic, Industry/Business","CTV advertising, ad inventory transparency, brand safety, CTV spend forecasts, programmatic CTV, supply chain transparency",,,,CTV/OTT,,8,"Despite U.S. CTV ad spend projected to grow 11% to $29.3 billion in 2026, an IAB report reveals that 43% of CTV buyers have low confidence in ad placement transparency and inventory quality."
2026-07-14,Marketing Dive,Measurement investments haven't simplified advertising decisions: report,https://www.marketingdive.com/news/measurement-investments-havent-simplified-advertising-decisions-report/824957/,"Attribution/Measurement, Industry/Business","marketing measurement, budget allocation, measurement tools, effectiveness data, marketing ROI, data-driven decision making",,,"MMM, MTA, Incrementality",,,7,"A new report finds that despite heavy investment in measurement tools, only 15% of marketing leaders say effectiveness data primarily drives budget decisions, with 54% citing insights arriving too late as a key barrier."
2026-07-14,Adweek,The Trade Desk Taps Ex-Google and LinkedIn Ad Exec Penry Price for Board Appointment,https://www.adweek.com/media/the-trade-desk-taps-ex-google-and-linkedin-ad-exec-penry-price-for-board-appointment/,"Programmatic, Major Ad Tech Companies, Industry/Business","DSP leadership, board appointment, executive changes, The Trade Desk stock performance","The Trade Desk, Google, Microsoft/LinkedIn",,,,,5,"The Trade Desk has appointed Penry Price, a former Google and LinkedIn advertising executive, to its board of directors as the company navigates executive departures and a 73% stock decline over the past year."
2026-07-14,Search Engine Land,Why agentic commerce will matter more than ChatGPT ads,https://searchengineland.com/agentic-commerce-chatgpt-ads-482010,"Major Ad Tech Companies, Technology, Industry/Business, Retail Media","agentic commerce, AI agents, conversational advertising, AI search ads, e-commerce automation, ChatGPT user growth",OpenAI/ChatGPT,,,Search,,6,"The article argues that the more transformative AI commerce development is agentic commerce — where AI agents autonomously execute purchases — rather than ChatGPT advertising, noting that ChatGPT's U.S. user base has stagnated since September 2025."
2026-07-14,Business Insider,Meta's AI advertising dreams have become a nightmare for brands,https://news.google.com/rss/articles/CBMihwFBVV95cUxOLWdXWmRZel9FUENkN2FVQmFickVUUmVEYi1WUk9qMHRuZW5vQXJwSi1sLWdPZ18tZXVGV1FBdUdkLVY4WEM5dDBzUmkwalp3cVYwZmFxbFVMZk5UTDZhVGNIZUdhOHpBNUM2U1p4S2l4Y3RiMUxIQk1rSmYzdDlJRTRHNkloRGc?oc=5,"Major Ad Tech Companies, Ad Formats, Technology, Industry/Business","Meta AI advertising, automated ad creation, AI-powered targeting, Advantage+, brand safety, automated ad formats",Meta,,,"Social, Display, Video",,8,"Meta's AI-powered advertising tools, including automated ad creation and targeting features, are generating unintended consequences and causing significant problems for brands relying on them."
2026-07-14,Digiday,"Criteo is subject to a takeover bid, further proving private equity's continued interest in ad tech",https://news.google.com/rss/articles/CBMixwFBVV95cUxPZW5YNUtKTEpjLWdZNUNIVVVScHJRUGpfb3MwYkxpV1JsSHJuekl1TlVIcFhTMkV0WlNlcDc4Sy1QZ2x2bTNlU0JZamktZW1VZVUzQ3Y5cno3V1gtTlhFS19QcGoxdTJyUzdTZ0szeWpvei1kWXc2MDhNUGJFb2M2Z0VOakpZMllvWjQybUpSdm9fSG1NQWlaSW5iYVc5aW9TT1UtdWZ5US01Yi1iMUxDWGJvbUpzWmotUkZmb0pJOVZYRUtKcEFF?oc=5,"Industry/Business, Programmatic, Retail Media","private equity acquisition, ad tech M&A, retail media, performance advertising, Criteo",,,,,,7,"Criteo, a performance advertising and retail media specialist, is the subject of a takeover bid, reflecting private equity's ongoing interest in acquiring ad tech companies."
2026-07-21,Search Engine Land,Local Services Ads come to Google Ads via Performance Max,https://searchengineland.com/local-services-ads-come-to-google-ads-via-performance-max-482692,"Major Ad Tech Companies, Ad Formats, Industry/Business","Local Services Ads, Performance Max, pay-per-lead, Google Ads interface, local business ads, search advertising",Google,,,Search,,7,"Google is integrating Local Services Ads into the Google Ads platform as a Performance Max campaign type with pay-per-lead goals, deprecating the standalone LSA dashboard with a phased rollout starting August 2026 across pet care, home services, wellness, and education verticals."
2026-07-21,Search Engine Land,Google drops 50K ad spend requirement for Lead Form assets,https://searchengineland.com/google-drops-50k-ad-spend-requirement-for-lead-form-assets-482759,"Major Ad Tech Companies, Ad Formats","lead generation, Google Ads, ad eligibility requirements, small business advertising",Google,,,Search,,5,"Google has eliminated the 50,000 lifetime ad spend requirement for Lead Form assets, making the lead generation ad format accessible to smaller advertisers."
